BILLING_PROVIDER_NPI_NUM,HCPCS_CODE,total_paid,total_claims,total_bene,active_months,claims_per_bene,paid_per_bene,claims_per_month,peer_median_cpb,peer_p95_cpb,peer_p99_cpb,ratio_to_p95,flag_phantom
1841961349,H0004,299612.67,2095.0,64.0,1,32.734375,4681.44796875,2095.0,2.3157894736842106,6.675757575757574,12.618461538461535,4.903469700408535,True
1568443968,Q5001,56489.58,488.0,15.0,1,32.53333333333333,3765.972,488.0,1.0588235294117647,9.071875,24.34058823529407,3.5861752210357096,True
1942895081,A9270,9.08,390.0,12.0,1,32.5,0.7566666666666667,390.0,1.75,6.228296703296704,12.775161290322675,5.218120065281637,True
1306840145,97530,6632.28,779.0,24.0,1,32.458333333333336,276.34499999999997,779.0,3.0646654719235364,10.65625,19.612121212121234,3.0459433040078205,True
1215921457,90837,102468.48,614.0,19.0,1,32.31578947368421,5393.077894736842,614.0,2.224231843575419,4.125,6.497962962962952,7.834130781499203,True
1447402144,A0170,477.2,384.0,12.0,1,32.0,39.766666666666666,384.0,3.2941176470588234,10.647142159257447,30.38769230769234,3.0055013374811317,True
1376540153,90853,0.0,406.0,13.0,1,31.23076923076923,0.0,406.0,2.7643908969210176,8.582591093117406,14.143657142857135,3.6388508891928875,True
1265416986,97110,6364.57,687.0,22.0,1,31.227272727272727,289.2986363636364,687.0,3.25,9.841687344913149,17.311228070175442,3.1729592327898017,True
1720665987,H0004,79670.31,1374.0,44.0,1,31.227272727272727,1810.6888636363635,1374.0,2.3157894736842106,6.675757575757574,12.618461538461535,4.6777122106218805,True
1801992631,C1725,2144.59,405.0,13.0,1,31.153846153846153,164.96846153846155,405.0,1.1805232558139536,1.714393939393939,16.28538461538467,18.171929705292502,True
1063926301,T1030,82600.0,394.0,13.0,1,30.307692307692307,6353.846153846154,394.0,3.313725490196078,8.275928381962858,11.717651515151514,3.662150143027703,True
1891718649,Q5001,59662.68,363.0,12.0,1,30.25,4971.89,363.0,1.0588235294117647,9.071875,24.34058823529407,3.334481570788839,True
1154312429,93010,6371.58,481.0,16.0,1,30.0625,398.22375,481.0,1.1304347826086956,1.5024137931034476,1.9175641025641048,20.00946752352537,True
1679721906,T2023,33616.31,689.0,23.0,1,29.956521739130434,1461.5786956521738,689.0,1.0084388185654007,1.4,1.6489810309569144,21.39751552795031,True
1760568877,H0044,116025.0,357.0,12.0,1,29.75,9668.75,357.0,1.0,1.5619999999999936,5.126521739130438,19.04609475032018,True
1669879144,H0036,0.0,1213.0,41.0,1,29.585365853658537,0.0,1213.0,3.36,9.71875,17.850724910563045,3.044153399733354,True
1770500746,A0160,3.92,1062.0,36.0,1,29.5,0.10888888888888888,1062.0,1.689291101055807,5.6085714285714285,12.557640449438265,5.259806418746816,True
1790124659,T1015,38659.14,737.0,25.0,1,29.48,1546.3656,737.0,1.2041420118343196,2.247540983606556,9.325069817400719,13.116557257476302,True
1972954923,S5151,16083.16,496.0,17.0,1,29.176470588235293,946.0682352941176,496.0,1.967741935483871,8.306212121212118,21.73019607843139,3.512608414336714,True
1881084119,H0036,6194.86,729.0,25.0,2,29.16,247.7944,364.5,3.36,9.71875,17.850724910563045,3.0003858520900324,True
1548639792,90966,154606.0,987.0,34.0,2,29.029411764705884,4547.235294117647,493.5,1.0,1.5375,12.06386554621834,18.880918220946917,True
1366433385,97542,25104.74,518.0,18.0,1,28.77777777777778,1394.707777777778,518.0,1.3935483870967742,8.289880952380953,20.753921568627455,3.4714343840501662,True
1750746020,92507,104141.11,1754.0,62.0,1,28.29032258064516,1679.695322580645,1754.0,3.234042553191489,7.114529914529915,10.691071428571432,3.9764148749825607,True
1710053137,94761,672.8,872.0,31.0,1,28.129032258064516,21.703225806451613,872.0,1.1333333333333333,2.088606749081189,13.800888888888968,13.467845141474776,True
1497003610,G0176,66167.0,502.0,18.0,1,27.88888888888889,3675.9444444444443,502.0,3.2,8.087539149888142,19.773080808080827,3.448377605600168,True
1447228598,Q5004,325972.29,1504.0,54.0,1,27.85185185185185,6036.523888888889,1504.0,1.1538461538461537,5.2071428571428555,22.887301587301614,5.348778133414624,True
1356552806,90853,0.0,553.0,20.0,1,27.65,0.0,553.0,2.7643908969210176,8.582591093117406,14.143657142857135,3.2216378131043926,True
1992832455,S9999,2544.64,716.0,26.0,1,27.53846153846154,97.87076923076923,716.0,1.1746031746031746,2.6846153846153835,7.518325471698107,10.257879656160464,True
1093847113,T1015,81257.73,1635.0,60.0,1,27.25,1354.2955,1635.0,1.2041420118343196,2.247540983606556,9.325069817400719,12.124361779722838,True
1043326531,99499,173240.0,4331.0,159.0,2,27.238993710691823,1089.559748427673,2165.5,1.1017407668783816,2.0823924731182797,4.3062315789473775,13.080624359875243,True
1255455010,T1015,64304.36,1304.0,48.0,1,27.166666666666668,1339.6741666666667,1304.0,1.2041420118343196,2.247540983606556,9.325069817400719,12.08728422076344,True
1396074548,J3490,0.0,1271.0,47.0,1,27.04255319148936,0.0,1271.0,1.484251968503937,4.429999999999995,15.523792766373411,6.104413812977289,True
1174607956,94760,326.06,676.0,25.0,1,27.04,13.0424,676.0,1.1,1.872762148337596,2.636842105263158,14.4385660635029,True
1396956462,96150,582142.15,588.0,22.0,1,26.727272727272727,26461.00681818182,588.0,1.0,1.9573874755381606,6.7289413118526475,13.654564086716851,True
1477679041,T1015,200443.28,4441.0,167.0,1,26.592814371257486,1200.2591616766467,4441.0,1.2041420118343196,2.247540983606556,9.325069817400719,11.83195971295921,True
1083703573,A4623,1840.52,344.0,13.0,1,26.46153846153846,141.57846153846154,344.0,1.1633986928104576,1.7354312354312356,14.298336798336798,15.247817327065142,True
1295994804,S9484,169883.31,607.0,23.0,1,26.391304347826086,7386.230869565217,607.0,1.8235294117647058,7.755165692007797,20.15051282051281,3.40306131370269,True
1831227263,96153,39860.799999999996,1897.0,72.0,3,26.34722222222222,553.6222222222221,632.3333333333334,2.811868686868687,7.2217391304347816,19.796327526132377,3.6483209579236076,True
1104895820,T1015,40386.36,1598.0,61.0,1,26.19672131147541,662.0714754098361,1598.0,1.2041420118343196,2.247540983606556,9.325069817400719,11.655725747629475,True
1649280140,T1015,406369.44999999995,9202.0,354.0,2,25.994350282485875,1147.936299435028,4601.0,1.2041420118343196,2.247540983606556,9.325069817400719,11.565684662521075,True
1225241441,J3490,639.74,1841.0,71.0,1,25.929577464788732,9.010422535211267,1841.0,1.484251968503937,4.429999999999995,15.523792766373411,5.853177757288659,True
1649797507,99211,12495.88,6835.0,265.0,1,25.79245283018868,47.15426415094339,6835.0,1.0833333333333333,1.9640873015873015,4.0397674418604765,13.132029726654304,True
1982705661,B4150,5057.33,1338.0,52.0,1,25.73076923076923,97.25634615384615,1338.0,1.15,2.0,4.094537815126056,12.865384615384615,True
1093166449,A0428,4190.18,355.0,14.0,1,25.357142857142858,299.29857142857145,355.0,1.3375,6.813221690590112,17.089206349206215,3.7217551415014363,True
1679514509,A9270,0.0,354.0,14.0,1,25.285714285714285,0.0,354.0,1.75,6.228296703296704,12.775161290322675,4.059812094746592,True
1659601979,T2041,1379858.02,25170.0,1014.0,2,24.82248520710059,1360.8067258382644,12585.0,1.0909090909090908,3.770238095238092,13.516560157790881,6.58379778148548,True
1992039184,99356,1884.96,347.0,14.0,1,24.785714285714285,134.64000000000001,347.0,1.294857142857143,3.1501819126819086,14.600714285714243,7.868026346647695,True
1285679597,97150,26371.45,616.0,25.0,1,24.64,1054.858,616.0,2.4358974358974357,5.785789473684203,14.086666666666664,4.258710088237975,True
1417512369,T1015,115413.57,2458.0,100.0,1,24.58,1154.1357,2458.0,1.2041420118343196,2.247540983606556,9.325069817400719,10.936396790663755,True
1467546135,77336,1235.64,293.0,12.0,1,24.416666666666668,102.97000000000001,293.0,2.233031674208145,3.5607142857142855,4.96685897435897,6.857238381812103,True
1194948695,H0034,10633.92,317.0,13.0,1,24.384615384615383,817.9938461538461,317.0,1.3043478260869565,7.898522167487666,19.942370062370088,3.087237696817347,True
1548307713,G9012,311091.83999999997,21357.0,880.0,3,24.269318181818182,353.5134545454545,7119.0,1.2286658653846154,5.687700879765396,7.087811875466515,4.266982159374604,True
1114319332,A0428,13389.07,339.0,14.0,1,24.214285714285715,956.3621428571429,339.0,1.3375,6.813221690590112,17.089206349206215,3.554014064701372,True
1851482939,97112,0.0,387.0,16.0,1,24.1875,0.0,387.0,2.9691650853889944,7.742499999999995,11.92724637681157,3.123990958992575,True
1760036537,T1015,100648.05,1934.0,80.0,1,24.175,1258.100625,1934.0,1.2041420118343196,2.247540983606556,9.325069817400719,10.756199854121085,True
1518962083,99497,19840.82,578.0,24.0,1,24.083333333333332,826.7008333333333,578.0,1.0588235294117647,1.850340136054421,3.577990430622036,13.015625000000005,True
1811060544,B4035,27042.33,3789.0,158.0,1,23.981012658227847,171.15398734177217,3789.0,1.1921397379912664,2.9565217391304346,12.470149253731343,8.111224869694713,True
1114319332,A0425,2759.65,287.0,12.0,1,23.916666666666668,229.97083333333333,287.0,1.25,4.044196039085672,12.20615740740743,5.913824759116733,True
1932211737,J3490,0.0,377.0,16.0,1,23.5625,0.0,377.0,1.484251968503937,4.429999999999995,15.523792766373411,5.318848758465017,True
1821418096,99211,4974.1,745.0,32.0,1,23.28125,155.440625,745.0,1.0833333333333333,1.9640873015873015,4.0397674418604765,11.853470047479544,True
1386187540,J3490,670.05,325.0,14.0,1,23.214285714285715,47.86071428571428,325.0,1.484251968503937,4.429999999999995,15.523792766373411,5.240245082231544,True
1174716013,S9485,248569.46999999997,3020.0,132.0,2,22.87878787878788,1883.1020454545453,1510.0,1.2990712074303405,5.673999999999985,12.830833333333336,4.032214994499108,True
1588376297,T1016,525014.52,1388.0,62.0,1,22.387096774193548,8467.976129032259,1388.0,2.2076655052264806,6.456902025177888,11.110209790209787,3.4671575760167714,True
1912479452,T1015,155830.80000000002,2965.0,133.0,3,22.293233082706767,1171.66015037594,988.3333333333334,1.2041420118343196,2.247540983606556,9.325069817400719,9.918943968235693,True
1942204607,92507,0.0,334.0,15.0,1,22.266666666666666,0.0,334.0,3.234042553191489,7.114529914529915,10.691071428571432,3.1297453147525225,True
1508037870,T1015,54629.98,1157.0,52.0,2,22.25,1050.5765384615386,578.5,1.2041420118343196,2.247540983606556,9.325069817400719,9.899708242159013,True
1174881932,A0428,3129.9,620.0,28.0,1,22.142857142857142,111.78214285714286,620.0,1.3375,6.813221690590112,17.089206349206215,3.2499833630012542,True
1245758135,99408,23748.809999999998,3103.0,141.0,2,22.00709219858156,168.43127659574466,1551.5,1.0406070549630844,1.881630434782607,3.262658227848096,11.695756930677058,True
1356408215,73562,66.08,264.0,12.0,1,22.0,5.506666666666667,264.0,1.1379310344827587,1.6264999999999998,2.0833333333333335,13.525976022133417,True
1023457561,B4035,9728.17,1053.0,48.0,1,21.9375,202.67020833333333,1053.0,1.1921397379912664,2.9565217391304346,12.470149253731343,7.420036764705883,True
1285679597,92508,7338.21,307.0,14.0,1,21.928571428571427,524.1578571428571,307.0,3.086206896551724,5.75,7.9222222222222545,3.813664596273292,True
1417014309,99231,15016.2,628.0,29.0,1,21.655172413793103,517.8000000000001,628.0,2.1318840579710145,5.3222222222222175,8.194702791461411,4.0688215391260565,True
1295803856,G9006,0.0,1515.0,70.0,1,21.642857142857142,0.0,1515.0,1.0670420974889216,4.500878462854511,8.702142857142821,4.8085851065462855,True
1356772826,A0428,134494.4,561.0,26.0,2,21.576923076923077,5172.861538461539,280.5,1.3375,6.813221690590112,17.089206349206215,3.1669192720858375,True
1134519499,99233,11575.529999999999,1032.0,48.0,2,21.5,241.15687499999999,516.0,2.4285714285714284,5.181686798964624,8.333333333333334,4.149228008974994,True
1245781160,99495,32175.0,429.0,20.0,1,21.45,1608.75,429.0,1.0355731225296443,1.6756521739130434,16.31128571428568,12.80098598858329,True
1114067410,H0048,8219.68,728.0,34.0,1,21.41176470588235,241.75529411764705,728.0,1.76,4.3553319919517115,9.421763214542,4.916218728089959,True
1104190024,A0428,23585.54,1098.0,52.0,1,21.115384615384617,453.56807692307694,1098.0,1.3375,6.813221690590112,17.089206349206215,3.0991776833781195,True
1104483593,H0004,223806.01,1929.0,92.0,1,20.967391304347824,2432.6740217391307,1929.0,2.3157894736842106,6.675757575757574,12.618461538461535,3.1408257514456577,True
1699114132,T1015,177048.69,2893.0,138.0,2,20.963768115942027,1282.9615217391304,1446.5,1.2041420118343196,2.247540983606556,9.325069817400719,9.327424179959623,True
1558437814,T1015,85362.52,1587.0,76.0,3,20.88157894736842,1123.191052631579,529.0,1.2041420118343196,2.247540983606556,9.325069817400719,9.290855695036283,True
1639369093,90837,3163.3,334.0,16.0,1,20.875,197.70625,334.0,2.224231843575419,4.125,6.497962962962952,5.0606060606060606,True
1649610841,H0004,26013.07,563.0,27.0,2,20.85185185185185,963.447037037037,281.5,2.3157894736842106,6.675757575757574,12.618461538461535,3.123518434458063,True
1457485898,H0004,59519.54,1374.0,66.0,2,20.818181818181817,901.8112121212122,687.0,2.3157894736842106,6.675757575757574,12.618461538461535,3.1184748070812534,True
1629118609,86003,322.31,555.0,27.0,1,20.555555555555557,11.937407407407408,555.0,1.0919540229885059,4.232941176470585,17.11874755381605,4.85609289111235,True
1356417737,94761,888.94,922.0,45.0,2,20.488888888888887,19.754222222222225,461.0,1.1333333333333333,2.088606749081189,13.800888888888968,9.809835622671558,True
1245256650,99307,13346.72,1187.0,58.0,3,20.46551724137931,230.1158620689655,395.6666666666667,1.188976377952756,2.756969696969697,5.563365973072174,7.423192668339385,True
1235406455,93005,3206.4,265.0,13.0,1,20.384615384615383,246.64615384615385,265.0,1.1305970149253732,1.4430379746835442,1.6815184815184816,14.126180836707153,True
1023130721,T1015,86090.56,1712.0,84.0,1,20.38095238095238,1024.887619047619,1712.0,1.2041420118343196,2.247540983606556,9.325069817400719,9.068111562641107,True
1841763984,A0425,830.17,244.0,12.0,1,20.333333333333332,69.18083333333333,244.0,1.25,4.044196039085672,12.20615740740743,5.0277813283083015,True
1952832768,T2022,26373.76,584.0,29.0,1,20.137931034482758,909.4399999999999,584.0,1.0077524038461538,1.4259191176470576,4.206753246753253,14.12277231243861,True
1730527540,T1015,311028.75,5200.0,259.0,3,20.077220077220076,1200.8832046332047,1733.3333333333333,1.2041420118343196,2.247540983606556,9.325069817400719,8.932971733847012,True
1962547745,T1015,18698.4,500.0,25.0,1,20.0,747.936,500.0,1.2041420118343196,2.247540983606556,9.325069817400719,8.898614150255293,True
1356408215,73630,1276.36,260.0,13.0,1,20.0,98.18153846153845,260.0,1.125,1.70027027027027,2.1712499999999957,11.762835797170563,True
1508917295,T1015,491761.15,8892.0,448.0,2,19.848214285714285,1097.6811383928573,4446.0,1.2041420118343196,2.247540983606556,9.325069817400719,8.83108002500782,True
1255758876,90837,664.0,277.0,14.0,1,19.785714285714285,47.42857142857143,277.0,2.224231843575419,4.125,6.497962962962952,4.796536796536796,True
1497376735,H0048,24963.52,1917.0,98.0,1,19.56122448979592,254.72979591836736,1917.0,1.76,4.3553319919517115,9.421763214542,4.491327991974762,True
1700281714,92610,55075.64,615.0,32.0,1,19.21875,1721.11375,615.0,1.0708661417322836,3.0,16.198611111111106,6.40625,True
1508913609,D7250,18212.51,461.0,24.0,1,19.208333333333332,758.8545833333333,461.0,2.7287581699346406,4.8125,12.047083333333362,3.991341991341991,True
1801289020,97156,7470.0,480.0,25.0,2,19.2,298.8,240.0,2.0,4.219999999999999,10.779999999999902,4.549763033175356,True
1043339807,B4034,10403.28,1996.0,104.0,2,19.192307692307693,100.03153846153847,998.0,1.186046511627907,3.0705223880597003,14.548845818815327,6.250502444450679,True
1861055725,A0425,2385.17,249.0,13.0,1,19.153846153846153,183.4746153846154,249.0,1.25,4.044196039085672,12.20615740740743,4.736131970045777,True
1235236340,99232,1206.89,287.0,15.0,1,19.133333333333333,80.45933333333333,287.0,2.5714285714285716,5.914655172413786,9.424743833017098,3.2349025895156234,True
1538147111,B4035,1019.27,229.0,12.0,1,19.083333333333332,84.93916666666667,229.0,1.1921397379912664,2.9565217391304346,12.470149253731343,6.454656862745098,True
1639783509,G0378,938.56,572.0,30.0,1,19.066666666666666,31.28533333333333,572.0,1.4705882352941178,2.842961055389898,3.498559218559218,6.70662253023785,True
1073934287,90847,6547.81,419.0,22.0,1,19.045454545454547,297.62772727272727,419.0,1.5625,3.3061872909698993,4.891613475177328,5.760549197401153,True
1902869472,99282,23747.69,265.0,14.0,1,18.928571428571427,1696.2635714285714,265.0,1.0512820512820513,1.3157894736842106,1.7353793103448252,14.385714285714284,True
1891056933,A0425,0.0,227.0,12.0,1,18.916666666666668,0.0,227.0,1.25,4.044196039085672,12.20615740740743,4.677485088221249,True
1831106293,D2391,12982.58,359.0,19.0,1,18.894736842105264,683.2936842105263,359.0,1.5714285714285714,2.8333333333333335,4.023783783783787,6.6687306501547985,True
1437568847,99214,20142.56,545.0,29.0,1,18.79310344827586,694.5710344827587,545.0,1.0854982006297795,1.5769230769230769,2.1666666666666665,11.91757779646762,True
1376295287,H0048,39469.61,2724.0,145.0,1,18.786206896551725,272.20420689655174,2724.0,1.76,4.3553319919517115,9.421763214542,4.31338114551705,True
1386885671,J8499,13962.97,300.0,16.0,1,18.75,872.685625,300.0,1.4166666666666667,4.233333333333333,12.022624434389165,4.429133858267717,True
1932103413,82040,1850.3400000000001,543.0,29.0,2,18.724137931034484,63.804827586206905,271.5,1.1111111111111112,1.8483516483516478,2.483636363636363,10.130181639263606,True
1194471672,D2930,22347.36,298.0,16.0,1,18.625,1396.71,298.0,2.5294117647058822,5.897829131652661,7.67053571428571,3.157941606012752,True
1922591973,97150,592.74,223.0,12.0,1,18.583333333333332,49.395,223.0,2.4358974358974357,5.785789473684203,14.086666666666664,3.211892416386189,True
1851458301,T1015,46255.92,989.0,54.0,2,18.314814814814813,856.5911111111111,494.5,1.2041420118343196,2.247540983606556,9.325069817400719,8.148823513520819,True
1902934029,99307,6952.13,1371.0,75.0,2,18.28,92.69506666666666,685.5,1.188976377952756,2.756969696969697,5.563365973072174,6.630468234776875,True
1154758019,T1015,45297.92,582.0,32.0,1,18.1875,1415.56,582.0,1.2041420118343196,2.247540983606556,9.325069817400719,8.092177242888408,True
1558852251,D7140,46490.119999999995,490.0,27.0,2,18.14814814814815,1721.856296296296,245.0,1.8461538461538463,4.0,6.187972210160662,4.537037037037037,True
1659424448,97150,196549.94,3134.0,173.0,2,18.115606936416185,1136.1268208092486,1567.0,2.4358974358974357,5.785789473684203,14.086666666666664,3.1310518674784675,True
1922087352,97150,495.69,253.0,14.0,1,18.071428571428573,35.40642857142857,253.0,2.4358974358974357,5.785789473684203,14.086666666666664,3.1234161999194336,True
1083703573,A4216,1609.79,253.0,14.0,1,18.071428571428573,114.985,253.0,1.1666666666666667,2.6362229102167185,4.088,6.855045717641137,True
1184784670,T1015,356298.42,5422.0,301.0,2,18.01328903654485,1183.715681063123,2711.0,1.2041420118343196,2.247540983606556,9.325069817400719,8.014665435661827,True
1003928813,J3490,0.0,213.0,12.0,1,17.75,0.0,213.0,1.484251968503937,4.429999999999995,15.523792766373411,4.0067720090293495,True
1598076804,A5120,7831.73,937.0,53.0,1,17.67924528301887,147.76849056603774,937.0,1.0731707317073171,1.7698924731182781,5.802834200385019,9.988880992228166,True
1164693974,95165,15770.08,616.0,35.0,1,17.6,450.5737142857143,616.0,1.216867469879518,3.5747111681643124,7.50407692307692,4.923474701044998,True
1861140832,A0390,117918.62,948.0,54.0,1,17.555555555555557,2183.678148148148,948.0,1.2289156626506024,4.454234654234646,11.537175289238133,3.941318075567813,True
1669640652,D2330,24743.47,333.0,19.0,1,17.526315789473685,1302.2878947368422,333.0,1.6428571428571428,3.058968926553672,5.1321428571428696,5.729484741520198,True
1851503460,T1015,9525.0,665.0,38.0,1,17.5,250.6578947368421,665.0,1.2041420118343196,2.247540983606556,9.325069817400719,7.7862873814733815,True
1144606690,D2940,58030.0,1731.0,99.0,3,17.484848484848484,586.1616161616162,577.0,1.4285714285714286,4.298051948051947,13.208247694334657,4.068086820768495,True
1003961251,86003,13242.82,1275.0,73.0,2,17.465753424657535,181.40849315068493,637.5,1.0919540229885059,4.232941176470585,17.11874755381605,4.126150753462734,True
1093408247,T1015,35188.02,419.0,24.0,1,17.458333333333332,1466.1674999999998,419.0,1.2041420118343196,2.247540983606556,9.325069817400719,7.7677486019936826,True
1386914844,T1015,322519.7,6131.0,352.0,2,17.417613636363637,916.2491477272728,3065.5,1.2041420118343196,2.247540983606556,9.325069817400719,7.74963115841125,True
1245758135,99211,40890.96,3423.0,197.0,2,17.375634517766496,207.56832487309643,1711.5,1.0833333333333333,1.9640873015873015,4.0397674418604765,8.846671175830199,True
1497851588,A9150,19023.64,554.0,32.0,1,17.3125,594.48875,554.0,1.1428571428571428,3.390752351097177,11.222336206896577,5.105799010770585,True
1770585382,1123F,0.0,225.0,13.0,1,17.307692307692307,0.0,225.0,1.0909090909090908,2.403214285714285,4.071578947368415,7.201893069035291,True
1114583044,92524,28517.94,463.0,27.0,1,17.14814814814815,1056.22,463.0,1.0,1.9039121482498285,12.799682539682514,9.006795909103047,True
1699315861,90785,1281.3899999999999,497.0,29.0,2,17.137931034482758,44.18586206896551,248.5,1.8681159420289855,3.6728652751423154,5.462095588235309,4.666093022924371,True
1730337536,J3490,0.0,444.0,26.0,1,17.076923076923077,0.0,444.0,1.484251968503937,4.429999999999995,15.523792766373411,3.8548359090119853,True
1356331425,86003,79.68,239.0,14.0,1,17.071428571428573,5.691428571428572,239.0,1.0919540229885059,4.232941176470585,17.11874755381605,4.032994520765508,True
1467287391,99212,27986.8,629.0,37.0,1,17.0,756.4,629.0,1.0833333333333333,1.7532936057320296,2.477465772179617,9.696037186482645,True
1740389154,Q9967,6692.89,221.0,13.0,1,17.0,514.8376923076924,221.0,1.0911862527716187,1.7407407407407407,2.3856111111111065,9.76595744680851,True
1235564360,A0425,4495.0,899.0,53.0,1,16.962264150943398,84.81132075471699,899.0,1.25,4.044196039085672,12.20615740740743,4.194224015603925,True
1104808062,36415,1907.3,372.0,22.0,1,16.90909090909091,86.69545454545454,372.0,1.0956521739130434,1.6153846153846154,2.440854881266494,10.467532467532468,True
1497804231,A0425,8830.0,1766.0,105.0,1,16.81904761904762,84.0952380952381,1766.0,1.25,4.044196039085672,12.20615740740743,4.158811159621762,True
1730366824,G9002,107366.8,2329.0,139.0,1,16.755395683453237,772.4230215827338,2329.0,1.0244650606015262,3.5885389264130807,7.155592903828158,4.669141404633186,True
1265995435,H0032,308283.75,1100.0,66.0,1,16.666666666666668,4670.965909090909,1100.0,1.1085995085995086,4.623333333333327,7.274552380952376,3.604902667627979,True
1871358416,Q3014,1711.03,200.0,12.0,1,16.666666666666668,142.58583333333334,200.0,1.144164156626506,2.861654135338342,8.552926829268284,5.8241373270275085,True
1861680662,99309,1690.86,200.0,12.0,1,16.666666666666668,140.905,200.0,1.3888888888888888,3.2941176470588234,5.647843137254905,5.05952380952381,True
1366719866,90785,1584.9,282.0,17.0,1,16.58823529411765,93.22941176470589,282.0,1.8681159420289855,3.6728652751423154,5.462095588235309,4.516429014259145,True
1649307398,T1015,154911.33,1969.0,119.0,1,16.54621848739496,1301.7758823529412,1969.0,1.2041420118343196,2.247540983606556,9.325069817400719,7.361920698257426,True
1306869649,87804,397.2,678.0,41.0,1,16.536585365853657,9.68780487804878,678.0,1.7142857142857142,2.5189340813464236,3.528482972136222,6.564913900809386,True
1710924683,86003,122.06,710.0,43.0,1,16.511627906976745,2.838604651162791,710.0,1.0919540229885059,4.232941176470585,17.11874755381605,3.900745892420857,True
1104303775,97156,7842.5,461.0,28.0,1,16.464285714285715,280.0892857142857,461.0,2.0,4.219999999999999,10.779999999999902,3.9014895057549097,True
1659333045,90785,1822.5,328.0,20.0,1,16.4,91.125,328.0,1.8681159420289855,3.6728652751423154,5.462095588235309,4.465178755941309,True
1669508537,T1015,180627.3,325.0,20.0,1,16.25,9031.365,325.0,1.2041420118343196,2.247540983606556,9.325069817400719,7.230123997082425,True
1609873520,36415,2716.4,454.0,28.0,1,16.214285714285715,97.01428571428572,454.0,1.0956521739130434,1.6153846153846154,2.440854881266494,10.037414965986395,True
1467444182,97140,397.38,275.0,17.0,1,16.176470588235293,23.37529411764706,275.0,2.875,5.283999999999999,7.9461449275362375,3.061406243042259,True
1962530352,A0425,10630.0,2151.0,133.0,2,16.172932330827066,79.92481203007519,1075.5,1.25,4.044196039085672,12.20615740740743,3.999047567061934,True
1487734976,J3490,0.0,193.0,12.0,1,16.083333333333332,0.0,193.0,1.484251968503937,4.429999999999995,15.523792766373411,3.630549285176828,True
1326046467,82310,4292.9400000000005,1622.0,101.0,4,16.059405940594058,42.50435643564357,405.5,1.3333333333333333,2.4763218390804584,3.2164705882352904,6.485185280503545,True
1831586148,D7140,16949.37,289.0,18.0,1,16.055555555555557,941.6316666666667,289.0,1.8461538461538463,4.0,6.187972210160662,4.013888888888889,True
1194776351,36415,1900.86,208.0,13.0,1,16.0,146.22,208.0,1.0956521739130434,1.6153846153846154,2.440854881266494,9.904761904761905,True
1740287531,36415,5930.02,524.0,33.0,2,15.878787878787879,179.69757575757578,262.0,1.0956521739130434,1.6153846153846154,2.440854881266494,9.82972582972583,True
1023453958,A0425,25.4,269.0,17.0,1,15.823529411764707,1.4941176470588236,269.0,1.25,4.044196039085672,12.20615740740743,3.9126514290692382,True
1548472715,A0425,11296.08,790.0,50.0,3,15.8,225.9216,263.3333333333333,1.25,4.044196039085672,12.20615740740743,3.90683336002973,True
1730935222,J3490,0.0,2622.0,166.0,5,15.795180722891565,0.0,524.4,1.484251968503937,4.429999999999995,15.523792766373411,3.565503549185459,True
1669458790,A7526,576.68,220.0,14.0,1,15.714285714285714,41.19142857142857,220.0,1.0952380952380953,1.6136363636363635,1.908761904761905,9.738430583501007,True
1215402870,97014,8713.460000000001,10497.0,668.0,9,15.714071856287426,13.044101796407187,1166.3333333333333,2.8,4.864761904761904,6.375058823529396,3.2301831341232967,True
1588247829,A0425,8064.15,655.0,42.0,1,15.595238095238095,192.00357142857143,655.0,1.25,4.044196039085672,12.20615740740743,3.8562023068406766,True
1295280451,J3490,19250.5,482.0,31.0,1,15.548387096774194,620.983870967742,482.0,1.484251968503937,4.429999999999995,15.523792766373411,3.5097939270370677,True
1437287364,D0150,2882.6400000000003,1306.0,84.0,2,15.547619047619047,34.31714285714286,653.0,1.0,1.2857142857142858,1.9166666666666667,12.092592592592592,True
1881024198,T1999,0.0,1149.0,74.0,2,15.527027027027026,0.0,574.5,1.2352941176470589,3.631737346101227,14.15527665317134,4.275371687794474,True
1942710991,J3490,0.0,512.0,33.0,2,15.515151515151516,0.0,256.0,1.484251968503937,4.429999999999995,15.523792766373411,3.5022915384089237,True
1467505602,T1999,371.12,604.0,39.0,1,15.487179487179487,9.515897435897436,604.0,1.2352941176470589,3.631737346101227,14.15527665317134,4.264399655389566,True
1356588651,A0425,4599.7300000000005,1899.0,123.0,2,15.439024390243903,37.39617886178862,949.5,1.25,4.044196039085672,12.20615740740743,3.8175756667162997,True
1669416442,87798,1292.68,216.0,14.0,1,15.428571428571429,92.33428571428571,216.0,1.1153846153846154,2.7073828565739677,7.281417910447753,5.698703229618352,True
1588815609,D2740,0.0,231.0,15.0,1,15.4,0.0,231.0,1.4,2.3984848484848484,3.0833333333333335,6.420720151610865,True
1215402870,97012,551.8,3134.0,204.0,2,15.362745098039216,2.7049019607843134,1567.0,2.5625,4.8894230769230775,6.202222222222215,3.1420363622341756,True
1710969563,B4034,3234.14,430.0,28.0,1,15.357142857142858,115.505,430.0,1.186046511627907,3.0705223880597003,14.548845818815327,5.001475617589364,True
